DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Income,BalanceToCreditLimit,Delinquent90,Num30-89Delinquencies
-0.16661634174823914,-0.2350835526172469,0.882444204343388,-0.9045223668665485,-0.669472274118267,-0.01442757223531444,-0.02199572217989334,0,0.1559250082498672
-0.166645966398356,-0.3090598409050281,0.1067099974941775,0.8748192245668865,1.148132408640517,0.04014050278597128,-0.02256473736537966,0,0.03812840465242128
0.8754253228095475,0.1953239428752976,2.433912618041809,-0.014851571149830977,-0.669472274118267,-0.42181537894172055,-0.022140641793491424,0,0.03812840465242128
0.25168459830047896,0.1818737086411554,-1.0568913127796382,-0.9045223668665485,-0.669472274118267,-0.4217688499015366,-0.019811145188765592,0,-0.07966819894502461
-0.16685074734726107,-0.019879804870974887,-1.4447584162042435,-0.9045223668665485,-0.669472274118267,-0.22923716295855,-0.019690058261293362,0,-0.07966819894502461
-0.16679314123694086,1.4058450239480793,1.8521119629049012,-0.014851571149830977,0.23933006726112488,0.7803314512690853,-0.02342275888525443,0,-0.07966819894502461
-0.16663291817629472,1.2578924473725168,0.1067099974941775,-0.9045223668665485,-0.669472274118267,-0.14787630111422304,-0.023293279535634454,0,-0.07966819894502461
-0.16561092442527034,-0.42338683189523546,-0.4750906576427304,-0.9045223668665485,-0.669472274118267,-0.25224448221796797,-0.020280127333582924,0,-0.07966819894502461
-0.1668155512489637,-1.6473581472021588,0.3006435492064801,-0.9045223668665485,-0.669472274118267,-0.03569813125781026,-0.023261177680556605,0,-0.07966819894502461
-0.16672479039326538,-1.4321543994558867,-0.4750906576427304,-0.9045223668665485,-0.669472274118267,-0.11380485440653437,-0.02207328205453517,0,-0.07966819894502461
0.8963398109668252,-0.6923915165780758,0.3006435492064801,0.8748192245668865,0.23933006726112488,-0.4217998981054387,-0.021841267250877712,0,-0.07966819894502461
-0.1667481181167001,0.5988309698995582,-0.8629577610673357,1.764490020283604,0.23933006726112488,1.0557171626884905,-0.02321726966330295,0,-0.07966819894502461
-0.1667233162927422,0.7871342491775463,1.8521119629049012,-0.014851571149830977,1.148132408640517,0.7362537828531562,-0.023119765180619728,0,-0.07966819894502461
-0.16680005831549322,-0.6991166336951464,-0.8629577610673357,-0.9045223668665485,1.148132408640517,0.42835872306331796,-0.0192317169757101,0,0.1559250082498672
-0.16676986688529694,-1.0353724895486969,-1.0568913127796382,-0.9045223668665485,-0.669472274118267,-0.159904703688255,-0.0223848362538573,0,-0.07966819894502461
-0.1667579054640379,0.5652053843142031,-0.669024209355033,-0.014851571149830977,-0.669472274118267,0.1853862096573255,-0.02141660770224524,0,0.1559250082498672
-0.16653780633885348,0.05409648341680631,-0.669024209355033,-0.014851571149830977,-0.669472274118267,-0.18951180419215483,-0.01970020237279906,0,0.39151821544475895
-0.16674986474397813,-0.8268938589194961,1.464244859480296,0.8748192245668865,-0.669472274118267,0.27315023369233804,-0.022984761846862444,0,-0.07966819894502461
0.1837005775262798,-0.35613566072452535,-0.4750906576427304,-0.014851571149830977,1.148132408640517,-0.4217999568335677,-0.02344125059956396,0,-0.07966819894502461
-0.02403503419038388,1.6613994743967775,-0.28115710593042775,-0.9045223668665485,-0.669472274118267,-0.4217998496651124,-0.023298822194498386,0,-0.07966819894502461
-0.16673291282411992,-0.5511640571195845,0.1067099974941775,-0.9045223668665485,1.148132408640517,-0.035474371319854474,-0.021708796210051527,0,0.1559250082498672
-0.16685068405681888,1.8564278707918371,-0.8629577610673357,-0.9045223668665485,-0.669472274118267,0.15596574950000355,-0.023435196253190353,0,-0.07966819894502461
-0.16679491006310532,1.4529208437675765,0.49457710091878276,0.8748192245668865,-0.669472274118267,0.27451406869583217,-0.02328344915953615,0,-0.07966819894502461
-0.16675002013618323,-1.781860489543579,0.3006435492064801,-0.9045223668665485,1.148132408640517,0.09616693664925936,-0.018487185504514263,0,-0.07966819894502461
-0.16675580318226008,0.1280727717045875,-0.669024209355033,-0.014851571149830977,1.148132408640517,0.8288627303591533,-0.02086465001206322,0,-0.07966819894502461
-0.16674328962274032,0.24912487981186549,0.882444204343388,0.8748192245668865,1.148132408640517,1.0540742127563811,-0.023393969926680837,0,-0.07966819894502461
-0.16674452803721382,0.7064328437726944,0.3006435492064801,-0.014851571149830977,-0.669472274118267,0.15305815812725324,-0.023415218030641033,0,-0.07966819894502461
-0.166694691064832,0.23567464557772377,2.6278461697541116,0.8748192245668865,0.23933006726112488,0.3743122957648385,-0.02325855574893768,0,-0.07966819894502461
-0.16664927592170298,-0.14765703009532397,0.1067099974941775,-0.014851571149830977,-0.669472274118267,0.28226854721812816,-0.02155057645614719,0,-0.07966819894502461
-0.166715362951278,-0.29560960667088587,0.6885106526310854,0.8748192245668865,1.148132408640517,0.07450021918261006,-0.023309055944691907,0,-0.07966819894502461
-0.16684885430179588,-1.9163628318849992,-0.8629577610673357,-0.9045223668665485,-0.669472274118267,-0.26679808246220754,-0.019697210681592848,0,-0.07966819894502461
-0.1667255645203905,-1.573381858914378,-0.669024209355033,-0.014851571149830977,-0.669472274118267,-0.2415453098009921,-0.022999305723962287,0,0.03812840465242128
-0.16683236336306895,1.3520440870115114,-1.4447584162042435,-0.9045223668665485,-0.669472274118267,-0.2960138203449261,-0.022910040530668446,0,-0.07966819894502461
-0.16674247959954352,-1.2371260030608273,-0.669024209355033,-0.9045223668665485,2.056934750019909,-0.08613259501475568,-0.021146122961728925,0,-0.07966819894502461
-0.16633672362996652,-1.4321543994558867,0.3006435492064801,0.8748192245668865,0.23933006726112488,-0.1878461854944555,-0.02219206078579587,1,-0.07966819894502461
-0.16656190299392928,-0.019879804870974887,2.433912618041809,0.8748192245668865,1.148132408640517,0.5994799545064174,-0.02141059817521554,0,-0.07966819894502461
-0.16680308067026664,-1.3850785796363896,-0.28115710593042775,-0.9045223668665485,1.148132408640517,-0.04544309137325447,-0.022386655172231113,0,-0.07966819894502461
-0.16677634140307065,-1.4388795165729578,-0.4750906576427304,-0.014851571149830977,1.148132408640517,0.6998194860750863,-0.023061548587821775,0,-0.07966819894502461
-0.16627475095145122,0.44415327620692513,0.882444204343388,-0.9045223668665485,-0.669472274118267,-0.30167111061661106,-0.02220097236534395,0,0.03812840465242128
-0.16631198556876756,-0.033330039105116616,1.8521119629049012,2.6541608160003216,0.23933006726112488,0.11981697761283865,-0.020204151075759357,1,-0.07966819894502461
-0.16625263377580277,0.5181295644947058,0.3006435492064801,-0.014851571149830977,-0.669472274118267,-0.2906335738319046,-0.02326689961679619,0,-0.07966819894502461
-0.16653449398160614,0.5988309698995582,-0.28115710593042775,2.6541608160003216,-0.669472274118267,0.07379603716132943,-0.02344125059956396,0,-0.07966819894502461
-0.16673655627539705,-0.9075952643243479,-0.8629577610673357,-0.9045223668665485,-0.669472274118267,-0.22901521584213905,-0.019692441156411417,0,-0.07966819894502461
-0.16673747587607585,0.04064624918266458,-0.08722355421812514,-0.014851571149830977,0.23933006726112488,0.11546908018502627,-0.023132012066344017,0,0.2737216118473131
-0.1666425846105489,-0.9143203814414189,0.49457710091878276,-0.014851571149830977,-0.669472274118267,-0.15258404388779925,-0.02302338118153434,0,-0.07966819894502461
-0.1666440620172892,0.22894952846065267,1.2703113077679933,-0.014851571149830977,1.148132408640517,0.40715816830882856,-0.023358450596629606,0,-0.07966819894502461
-0.1668146222019502,1.7421008798016298,-0.08722355421812514,-0.014851571149830977,-0.669472274118267,-0.15152158344997657,-0.023272543119183933,0,-0.07966819894502461
-0.16661631246460168,-0.48391288594887444,0.49457710091878276,-0.014851571149830977,-0.669472274118267,0.0038983044259124503,-0.021479227795582662,0,-0.07966819894502461
-0.16685074734726107,-0.8268938589194961,0.6885106526310854,-0.9045223668665485,-0.669472274118267,-0.019216955027722145,-0.02344107132218831,0,-0.07966819894502461
-0.16674392441642927,-0.4435621832464483,0.3006435492064801,-0.014851571149830977,1.148132408640517,0.08694488785713336,-0.023063453409938088,0,-0.07966819894502461
-0.16676497746247862,-1.0488227237828391,-0.08722355421812514,0.8748192245668865,0.23933006726112488,0.23376158932389235,-0.023120672772333973,0,-0.07966819894502461
-0.16681024004730297,0.6593570239531972,-0.669024209355033,-0.9045223668665485,-0.669472274118267,0.17139446129960403,-0.02207018204991451,0,-0.07966819894502461
-0.16660341632852835,-0.7125668679292887,0.1067099974941775,-0.014851571149830977,0.23933006726112488,-0.08143233119689246,-0.02344125059956396,0,-0.07966819894502461
-0.16669015776883023,-1.4456046336900286,1.0763777560556906,-0.014851571149830977,-0.669472274118267,0.42303359072333363,-0.021967411294321483,0,-0.07966819894502461
-0.1667542889348146,-0.28888448955381524,-0.669024209355033,-0.9045223668665485,1.148132408640517,0.00241324566049881,-0.022233533618696906,1,-0.07966819894502461
-0.16682523846515412,1.392394789713937,-1.0568913127796382,-0.9045223668665485,-0.669472274118267,-0.24107667478684494,-0.02271215192245558,0,-0.07966819894502461
-0.16685074734726107,-1.6473581472021588,-1.6386919679165461,-0.9045223668665485,0.23933006726112488,-0.15107838844942034,-0.01967072618428546,0,-0.07966819894502461
0.187784619548943,1.049413816743316,0.3006435492064801,-0.9045223668665485,0.23933006726112488,-0.4217845055381959,-0.023023717326613687,0,-0.07966819894502461
-0.06825760165714828,-1.1160738949535491,0.1067099974941775,-0.9045223668665485,-0.669472274118267,-0.42179999115699884,-0.023146339316614944,0,-0.07966819894502461
-0.16671064923028428,-0.3695858949586671,0.1067099974941775,-0.014851571149830977,1.148132408640517,-0.019039730557904696,-0.02100094563690334,0,-0.07966819894502461
-0.1668421804663609,1.5739729518748546,-1.0568913127796382,-0.9045223668665485,-0.669472274118267,-0.1897115425722969,-0.02320847013211465,0,-0.07966819894502461
-0.16655660076628648,-0.9613962012609162,-0.28115710593042775,-0.014851571149830977,0.23933006726112488,-0.25537193446685374,-0.02255537385744712,0,-0.07966819894502461
1.2235816891739375,0.5315797987288481,-0.669024209355033,-0.014851571149830977,-0.669472274118267,-0.42179993464328486,-0.019701281771998303,0,-0.07966819894502461
-0.16684062937821031,-0.006429570636832675,-1.2508248644919409,-0.9045223668665485,0.23933006726112488,-0.18927304482249338,-0.019908967141801532,0,-0.07966819894502461
0.29089697581119983,-2.0508651742264195,-1.4447584162042435,-0.9045223668665485,-0.669472274118267,-0.42181537894172055,-0.019697218151483502,0,-0.07966819894502461
-0.16660528292425653,1.2646175644895885,-0.08722355421812514,-0.014851571149830977,1.148132408640517,-0.19036658034475484,-0.02006700388338489,0,0.03812840465242128
-0.16684806836675245,-1.5061306877436678,-1.6386919679165461,-0.9045223668665485,0.23933006726112488,0.18105578265608618,-0.019688530668654988,1,0.03812840465242128
-0.16658767212255604,-0.4301119490123061,-0.669024209355033,-0.014851571149830977,2.056934750019909,-0.10219549840772356,-0.019686386810037804,1,0.03812840465242128
-0.16664448096223122,0.09444718611923247,0.1067099974941775,-0.014851571149830977,0.23933006726112488,0.14860341218102244,-0.021288245101277758,0,-0.07966819894502461
-0.16656113878545556,-1.3111022913486083,-0.08722355421812514,-0.014851571149830977,0.23933006726112488,-0.11261864246754265,-0.02047909907594036,0,0.03812840465242128
2.393643439171302,-1.3111022913486083,-0.8629577610673357,-0.014851571149830977,-0.669472274118267,-0.42181537894172055,-0.019685307410838564,0,-0.07966819894502461
-0.16683807225541872,-1.9163628318849992,-1.4447584162042435,-0.9045223668665485,-0.669472274118267,-0.19551285131633966,-0.019676451855470376,0,0.03812840465242128
-0.16659098920297075,-1.2304008859437565,0.49457710091878276,-0.014851571149830977,-0.669472274118267,0.6384553571423001,-0.019878549747065755,0,-0.07966819894502461
-0.16663102040766217,0.16842347440701366,0.882444204343388,-0.014851571149830977,-0.669472274118267,-0.01927086196018275,-0.022162741464985966,0,-0.07966819894502461
-0.1667722917594033,0.44415327620692513,0.3006435492064801,-0.9045223668665485,-0.669472274118267,-0.08103415109956512,-0.02342770395286619,0,0.03812840465242128
-0.16673679243376344,0.033921132065593475,0.882444204343388,0.8748192245668865,0.23933006726112488,0.5026089549806566,-0.023250226820860472,0,0.03812840465242128
-0.16672253980403343,-0.2283584355001758,-0.08722355421812514,0.8748192245668865,2.965737091399301,1.182531635112019,-0.021454319445202888,0,-0.07966819894502461
-0.16648949447720202,0.30292581674843383,0.49457710091878276,-0.014851571149830977,-0.669472274118267,-0.0831431438732492,-0.02231032782954689,0,-0.07966819894502461
-0.1666296790281409,-1.7078842012557982,-0.8629577610673357,-0.014851571149830977,1.148132408640517,-0.14429983210645353,-0.01967426317750928,0,-0.07966819894502461
-0.1667477539604991,0.5988309698995582,0.882444204343388,-0.9045223668665485,-0.669472274118267,0.5022331080266585,-0.02154078342950215,0,-0.07966819894502461
-0.16672141096704193,-1.1631497147730465,0.6885106526310854,-0.9045223668665485,1.148132408640517,-0.19763486930931964,-0.020414013918687704,1,0.03812840465242128
1.0924549361732876,0.7266081951239073,1.464244859480296,-0.014851571149830977,-0.669472274118267,-0.42181537894172055,-0.02130926537357306,0,0.7449080262370966
0.5736172836099264,0.7669588978263334,-0.669024209355033,-0.014851571149830977,-0.669472274118267,-0.42179999584725264,-0.02332850380500492,0,-0.07966819894502461
-0.16543045881408833,1.6748497086309198,-1.4447584162042435,-0.9045223668665485,-0.669472274118267,-0.34206749075619935,-0.01969365874858773,0,-0.07966819894502461
-0.16684671470699614,0.6391816726019843,-0.669024209355033,-0.9045223668665485,-0.669472274118267,-0.1127870889351187,-0.023401734878013804,0,-0.07966819894502461
-0.16669109578986166,-0.2283584355001758,1.0763777560556906,-0.014851571149830977,0.23933006726112488,0.018701481610460452,-0.02200665062991751,0,-0.07966819894502461
-0.16677035195458156,-1.1093487778364781,0.49457710091878276,-0.9045223668665485,-0.669472274118267,-0.034947268370522984,-0.021812609015390533,0,0.1559250082498672
0.3407932126073901,0.5114044473776352,-1.4447584162042435,-0.014851571149830977,-0.669472274118267,-0.4217689879795334,-0.01969800622494731,0,-0.07966819894502461
-0.16684934267729765,1.4596459608846473,0.49457710091878276,-0.9045223668665485,-0.669472274118267,0.39021966465142993,-0.023377547372081964,0,-0.07966819894502461
-0.1667567114473373,1.3856696725968665,1.2703113077679933,-0.014851571149830977,-0.669472274118267,0.14000107770652004,-0.023341512619575736,0,-0.07966819894502461
4.928857796416398,1.6210487716943518,0.882444204343388,4.433502407433757,-0.669472274118267,-0.42181537894172055,-0.0230069773016621,0,-0.07966819894502461
-0.16672733240192147,-0.7529175706317148,-0.669024209355033,0.8748192245668865,0.23933006726112488,0.478830625195122,-0.019682678009328988,0,-0.07966819894502461
-0.166697091850785,-1.1093487778364781,-0.08722355421812514,0.8748192245668865,-0.669472274118267,-0.002042811403897202,-0.023223540636505474,0,0.03812840465242128
